activity_uom,activity_value(uM),reference,gvk_id,sub_smiles,mol_weight,Comment,pLogS,smiles
ug/mL,9.20475315920278e-06,"J. Med. Chem., 2014, 57 (4), 1390-1402",122432275,COC1=CC2=C(C=C1)N(CCCC2)C1=C2C=CC=CC2=NC(C)=N1,319.4002,ug/mL,11.0359878533342,COc1ccc2c(c1)CCCCN2c1nc(C)nc2ccccc12
ug/mL,4.25161933551441e-06,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437422,FC(F)(F)C1=CC2=C(C=C1)C1=C(N2)C=CC=C1,235.2045,ug/mL,11.3714456265303,FC(F)(F)c1ccc2c(c1)[nH]c1ccccc12
ug/mL,4.23383289738967e-06,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437423,FC(F)(F)C1=CC2=C(C=C1)C1=C(N2)C=NC=C1,236.1926,ug/mL,11.3732662868867,FC(F)(F)c1ccc2c(c1)[nH]c1cnccc12
ug/mL,1.33789119557514e-05,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437424,FC(F)(F)C1=CC2=C(C=C1)C1=C(N2)C=CN=C1,236.1926,ug/mL,10.8735792042683,FC(F)(F)c1ccc2c(c1)[nH]c1ccncc12
ug/mL,4.53384325076561e-05,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437425,FC(F)(F)C1=CC(NC2=CC=CN=C2)=CC=C1,238.2085,ug/mL,10.3435334988774,FC(F)(F)c1cccc(Nc2cccnc2)c1
ug/mL,0.00110827279463159,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437426,FC(F)(F)C1=CC(NC2=CC=NC=C2)=CC=C1,238.2085,ug/mL,8.95535332749453,FC(F)(F)c1cccc(Nc2ccncc2)c1
ug/mL,3.26496070293298e-06,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437438,FC(F)(F)C1=CC(NC2=CC=C3NC(=O)CCC3=C2)=CC=C1,306.2824,ug/mL,11.4861220415258,O=C1CCc2cc(Nc3cccc(C(F)(F)F)c3)ccc2N1
ug/mL,3.08336493782395e-06,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437479,FC(F)(F)C1=CC(NC2=CC3=C(NC(=O)CS3)C=C2)=CC=C1,324.321,ug/mL,11.5109750704394,O=C1CSc2cc(Nc3cccc(C(F)(F)F)c3)ccc2N1
ug/mL,3.12198533291291e-06,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437482,FC(F)(F)C1=CC(NC2=CC3=C(NC(=O)CCC3)C=C2)=CC=C1,320.309,ug/mL,11.5055691415843,O=C1CCCc2cc(Nc3cccc(C(F)(F)F)c3)ccc2N1
ug/mL,1.99173041343051e-05,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437470,FC(F)(F)C1=CC(NC2=CC3=C(NC(=O)CC3)C=C2)=NC=C1,307.2705,ug/mL,10.7007694449699,O=C1CCc2cc(Nc3cc(C(F)(F)F)ccn3)ccc2N1
ug/mL,3.41214045722682e-06,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437490,FC(F)(F)C1=CC(NC2=CC=C3NC(=O)CSC3=C2)=NC=C1,325.309,ug/mL,11.4669730998542,O=C1CSc2cc(Nc3cc(C(F)(F)F)ccn3)ccc2N1
ug/mL,2.51169400533027e-05,"Bioorg. Med. Chem., 2014, 22 (12), 3171-3179",122437491,FC(F)(F)C1=CC(NC2=CC=C3NC(=O)CCCC3=C2)=NC=C1,321.2971,ug/mL,10.6000332709425,O=C1CCCc2cc(Nc3cc(C(F)(F)F)ccn3)ccc2N1
ug/mL,0.00137387737045367,"J. Med. Chem., 2014, 57 (5), 1753-1769",122438194,CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C\[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1CCC2=C(C1)C=CC=C2)C(=O)NS(=O)(=O)C1CC1,727.867,ug/mL,8.86205202980343,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C/[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3CCc4ccccc4C3)CN2C1=O
ug/mL,0.00140087218302115,"J. Med. Chem., 2014, 57 (5), 1753-1769",122438215,CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C\[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1CC2=C(C1)C=CC=C2)C(=O)NS(=O)(=O)C1CC1,713.841,ug/mL,8.85360148836943,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C/[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4ccccc4C3)CN2C1=O
ug/mL,0.00136643569348661,"J. Med. Chem., 2014, 57 (5), 1753-1769",122438216,CC(C)(C)OC(=O)N[C@H]1CCCCC\C=C\[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)OC(=O)N1CC2=C(C1)C(F)=CC=C2)C(=O)NS(=O)(=O)C1CC1,731.831,ug/mL,8.86441080204016,CC(C)(C)OC(=O)N[C@H]1CCCCC/C=C/[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(F)c4C3)CN2C1=O
ug/mL,0.00139500170887709,"J. Med. Chem., 2014, 57 (5), 1753-1769",122438251,CN(C)S(=O)(=O)NC(=O)[C@@]12C[C@H]1\C=C\CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@@H](C[C@H]1C(=O)N2)OC(=O)N1CC2=C(C1)C=CC=C2,716.845,ug/mL,8.85542526037932,CN(C)S(=O)(=O)NC(=O)[C@@]12C[C@H]1/C=C/CCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)N1C[C@H](OC(=O)N3Cc4ccccc4C3)C[C@H]1C(=O)N2
ug/mL,4.46924378160593e-06,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439869,CC1=C(COC2=CC=C(C=C2)C2=CC=CC=C2)C=C(O1)C(=O)NS(=O)(=O)C1=CC=CC=C1,447.503,ug/mL,11.3497659554496,Cc1oc(C(=O)NS(=O)(=O)c2ccccc2)cc1COc1ccc(-c2ccccc2)cc1
ug/mL,2.30352502151702e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439909,COC1=CC=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=CC=CC=C2)C=C1,477.529,ug/mL,10.6376070659606,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccccc4)oc3C)cc2)cc1
ug/mL,1.16842904714611e-06,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439910,CC1=C(COC2=CC=C(C=C2)C2=CC=C(OC(F)F)C=C2)C=C(O1)C(=O)NS(=O)(=O)C1=CC=CC=C1,513.51,ug/mL,11.9323976550035,Cc1oc(C(=O)NS(=O)(=O)c2ccccc2)cc1COc1ccc(-c2ccc(OC(F)F)cc2)cc1
ug/mL,6.26936974026001e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439911,COC1=CN=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=CC=CC=C2)C=C1,478.517,ug/mL,10.2027761165991,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccccc4)oc3C)cc2)nc1
ug/mL,4.0524549772252e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439915,COC1=CC=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=CC=C(O)C=C2)C=C1,493.528,ug/mL,10.3922818014643,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccc(O)cc4)oc3C)cc2)cc1
ug/mL,4.02793777641723e-07,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439916,COC1=CC=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=C(C)ON=C2C)C=C1,496.532,ug/mL,12.3949172470478,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4c(C)noc4C)oc3C)cc2)cc1
ug/mL,4.06871241526906e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439983,COC1=CC=C(C(C)=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=CC=CC=C2)C=C1,491.556,ug/mL,10.3905430058645,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccccc4)oc3C)cc2)c(C)c1
ug/mL,1.67529092473965e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439984,COC1=CC=CC=C1C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=CC=CC=C2)C=C1,477.529,ug/mL,10.7759097641269,COc1ccccc1-c1ccc(OCc2cc(C(=O)NS(=O)(=O)c3ccccc3)oc2C)cc1
ug/mL,1.18443650433306e-06,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439985,COC1=CC=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=CC=C(CN)C=C2)C=C1,506.57,ug/mL,11.9264882161205,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccc(CN)cc4)oc3C)cc2)cc1
ug/mL,2.24971372392863e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439986,COC1=CC=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)N(C)C)C=C1,444.501,ug/mL,10.6478727423456,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)N(C)C)oc3C)cc2)cc1
ug/mL,1.01513773388773e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439987,COC1=CC=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=CC=C(C)C=N2)C=C1,492.544,ug/mL,10.9934750286776,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccc(C)cn4)oc3C)cc2)cc1
ug/mL,3.7834575883863e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439988,COC1=CC=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)CCCN2CCOCC2)C=C1,528.617,ug/mL,10.4221111300017,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)CCCN4CCOCC4)oc3C)cc2)cc1
ug/mL,0.000671865411920684,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439989,CC1=C(CNC2=CC=C(C=C2)C2=CC=CC=C2)C=C(O1)C(=O)NS(=O)(=O)C1=CC=CC=C1,446.518,ug/mL,9.17271771610425,Cc1oc(C(=O)NS(=O)(=O)c2ccccc2)cc1CNc1ccc(-c2ccccc2)cc1
ug/mL,4.34268095408701e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439990,CC1=C(CNC2=CC=C(C=C2)C2=CC=CC=C2)C=C(O1)C(=O)NS(=O)(=O)C1=CC=CC=C1C,460.545,ug/mL,10.3622420759956,Cc1ccccc1S(=O)(=O)NC(=O)c1cc(CNc2ccc(-c3ccccc3)cc2)c(C)o1
ug/mL,1.12673305628219e-06,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439992,CC1=C(COC2=CC=C(C=C2)C2=CC=C(OC(F)F)C=C2)C=C(O1)C(=O)NS(=O)(=O)C1=C(C)ON=C1C,532.513,ug/mL,11.9481789640921,Cc1noc(C)c1S(=O)(=O)NC(=O)c1cc(COc2ccc(-c3ccc(OC(F)F)cc3)cc2)c(C)o1
ug/mL,3.79829532505811e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439993,CC1=C(CNC2=CC=C(C=C2)C2=CC=C(OC(F)F)C=C2)C=C(O1)C(=O)NS(=O)(=O)C1=CC=CC=C1C,526.552,ug/mL,10.4204112710216,Cc1ccccc1S(=O)(=O)NC(=O)c1cc(CNc2ccc(-c3ccc(OC(F)F)cc3)cc2)c(C)o1
ug/mL,2.03027546777547e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439994,COC1=CN=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=CC=CC=C2C)C=C1,492.544,ug/mL,10.6924450330136,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccccc4C)oc3C)cc2)nc1
ug/mL,0.000180897250361794,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439995,COC1=CN=C(C=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=C(C)ON=C2C)C=C1,497.52,ug/mL,9.74256803436614,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4c(C)noc4C)oc3C)cc2)nc1
ug/mL,0.000391727498682816,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439996,COC1=CC=C(C(C)=C1)C1=CC=C(OCC2=C(C)OC(=C2)C(=O)NS(=O)(=O)C2=C(C)ON=C2C)C=C1,510.559,ug/mL,9.40701594056083,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4c(C)noc4C)oc3C)cc2)c(C)c1
ug/mL,1.57830773844284e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (9), 2212-2221",122439914,CCCS(=O)(=O)NC(=O)C1=CC(COC2=CC=C(C=C2)C2=CC=C(OC)C=C2)=C(C)O1,443.513,ug/mL,10.8018083141321,CCCS(=O)(=O)NC(=O)c1cc(COc2ccc(-c3ccc(OC)cc3)cc2)c(C)o1
ug/mL,2.62293018022153e-06,"J. Med. Chem., 2014, 57 (14), 5893-5903",122544397,COC1=CC=C(C=C1OC1CCCC1)C(=O)NC1=C(Cl)C=NC=C1Cl,381.253,ug/mL,11.5812132697406,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1
ug/mL,3.17240910481413e-05,"J. Med. Chem., 2014, 57 (14), 5893-5903",122544270,CCCNC(=O)COC1=C(C=CC(OC)=C1OC)C(=O)CC1=C(Cl)C=NC=C1Cl,441.305,ug/mL,10.4986108123674,CCCNC(=O)COc1c(C(=O)Cc2c(Cl)cncc2Cl)ccc(OC)c1OC
ug/mL,1.05135888135415e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555550,COCCCOC1=CC=CC(=C1)[C@H]1NC(=S)NC2=C1C(=O)C1=CC=CC=C21,380.46,ug/mL,10.9782490122426,COCCCOc1cccc([C@H]2NC(=S)NC3=C2C(=O)c2ccccc23)c1
ug/mL,2.62839720338538e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555551,COCCCOC1=CC=CC(=C1)C1NC(=S)NC2=C1C(=O)C1=CC=CC=C21,380.46,ug/mL,10.5803090035706,COCCCOc1cccc(C2NC(=S)NC3=C2C(=O)c2ccccc23)c1
ug/mL,0.000162538537362891,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555552,COCCCOC1=CC=NC(=C1)C1NC(=S)NC2=C1C(=O)C1=CC=CC=C21,381.448,ug/mL,9.78904365265556,COCCCOc1ccnc(C2NC(=S)NC3=C2C(=O)c2ccccc23)c1
ug/mL,7.34045007445314e-06,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555553,COCCCOC1=CN=CC(=C1)C1NC(=S)NC2=C1C(=O)C1=CC=CC=C21,381.448,ug/mL,11.1342773108116,COCCCOc1cncc(C2NC(=S)NC3=C2C(=O)c2ccccc23)c1
ug/mL,9.43772152429689e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555555,COCCCOC1=CC=CC(=N1)C1NC(=S)NC2=C1C(=O)C1=CC=CC=C21,381.448,ug/mL,10.0251328413865,COCCCOc1cccc(C2NC(=S)NC3=C2C(=O)c2ccccc23)n1
ug/mL,2.50334822825529e-06,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555556,O=C1C2=CC=CC=C2C2=C1C(NC(=S)N2)C1=CC(OCC2=NC=CC=C2)=CC=C1,399.465,ug/mL,11.6014787336556,O=C1C2=C(NC(=S)NC2c2cccc(OCc3ccccn3)c2)c2ccccc21
ug/mL,2.50334822825529e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555557,O=C1C2=CC=CC=C2C2=C1C(NC(=S)N2)C1=CC(OCC2=CN=CC=C2)=CC=C1,399.465,ug/mL,10.6014787336556,O=C1C2=C(NC(=S)NC2c2cccc(OCc3cccnc3)c2)c2ccccc21
ug/mL,2.71407983194418e-06,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555588,COCCCOC1=CC=CC(=C1)[C@H]1NC(=S)NC2=C1OC1=CC=CC=C21,368.449,ug/mL,11.5663773821505,COCCCOc1cccc([C@H]2NC(=S)Nc3c2oc2ccccc32)c1
ug/mL,4.39913052479039e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555589,COCCCOC1=CC=CC(=C1)C1NC(=S)NC2=C1OC1=C(F)C=CC=C21,386.44,ug/mL,10.3566331520592,COCCCOc1cccc(C2NC(=S)Nc3c2oc2c(F)cccc32)c1
ug/mL,5.68432506760287e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555590,COCCCOC1=CC=CC(=C1)[C@H]1NC(=S)NC2=C1OC1=NC=CC=C21,369.437,ug/mL,10.2453210941806,COCCCOc1cccc([C@H]2NC(=S)Nc3c2oc2ncccc32)c1
ug/mL,3.86158036463616e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (15), 3464-3468",122555591,S=C1NC(C2=C(N1)C1=CC=CN=C1O2)C1=CC(OCC2=CN=CC=C2)=CC=C1,388.442,ug/mL,10.4132349224843,S=C1Nc2c(oc3ncccc23)C(c2cccc(OCc3cccnc3)c2)N1
ug/mL,4.64270059058922e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561315,CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)C1=CC=C(Cl)C=C1,424.322,ug/mL,11.3332293232362,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(-c2ccc(Cl)cc2)cc1
ug/mL,1.47027985933519e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561316,CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)C1=CC=C(C=C1)C#N,414.887,ug/mL,11.8325999919206,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(-c2ccc(C#N)cc2)cc1
ug/mL,3.8623039138013e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561317,CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)C1=CC=C(C)C=C1,403.904,ug/mL,11.4131535558042,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(-c2ccc(C)cc2)cc1
ug/mL,2.66266656910331e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561339,CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(F)C=C1,491.988,ug/mL,11.5746832144341,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCN(c3ccc(F)cc3)CC2)cc1
ug/mL,1.97134736215802e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561341,CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC(F)(F)F)C=C1,557.994,ug/mL,11.7052368439211,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCN(c3ccc(OC(F)(F)F)cc3)CC2)cc1
ug/mL,8.12627291242363e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561342,CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)N1CCC(CC1)C1=CC=C(F)C=C1,491.0,ug/mL,11.0901085964362,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(F)cc3)CC2)cc1
ug/mL,5.10391089635711e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561344,CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)N1CCC(CC1)C1=CC=C(Cl)C=C1,507.454,ug/mL,11.2920969160969,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(Cl)cc3)CC2)cc1
ug/mL,2.36981289250026e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561345,CCC1=C(N2C=CC(Cl)=CC2=N1)C(=O)NCC1=CC=C(C=C1)N1CCC(CC1)C1=CC=C(OC(F)(F)F)C=C1,557.006,ug/mL,11.6252859421597,CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1
ug/mL,3.06998488346625e-06,"J. Med. Chem., 2014, 57 (12), 5293-5305",122561346,CCC1=C(N2C=C(Cl)C=CC2=N1)C(=O)NCC1=CC=C(C=C1)N1CCC(CC1)C1=CC=C(OC(F)(F)F)C=C1,557.006,ug/mL,11.5128637629734,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(N2CCC(c3ccc(OC(F)(F)F)cc3)CC2)cc1
ug/mL,1.94304884960821e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562514,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2CCCCC2)=C(OCCC)C=C1)C(O)=O,514.6551,ug/mL,10.7115162807957,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCC2)cc1
ug/mL,1.84261047785707e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562516,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2CCCCCCC2)=C(OCCC)C=C1)C(O)=O,542.7083,ug/mL,10.7345664635854,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCCCCC2)cc1
ug/mL,1.84261047785707e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562518,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2CCCC(C)(C)C2)=C(OCCC)C=C1)C(O)=O,542.7083,ug/mL,10.7345664635854,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCCC(C)(C)C2)cc1
ug/mL,1.84261047785707e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562519,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2CCC(C)(C)CC2)=C(OCCC)C=C1)C(O)=O,542.7083,ug/mL,10.7345664635854,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CCC(C)(C)CC2)cc1
ug/mL,1.75204560084126e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562520,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2CC(C)(C)CC(C)(C)C2)=C(OCCC)C=C1)C(O)=O,570.7614,ug/mL,10.7564545945515,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CC(C)(C)CC(C)(C)C2)cc1
ug/mL,1.84948040697446e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562521,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2C3CCC2CCC3)=C(OCCC)C=C1)C(O)=O,540.6924,ug/mL,10.7329502651531,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2C3CCCC2CC3)cc1
ug/mL,1.80271452753556e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562522,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2C3CCCC2CCC3)=C(OCCC)C=C1)C(O)=O,554.719,ug/mL,10.7440730414041,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2C3CCCC2CCC3)cc1
ug/mL,1.84948040697446e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562523,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2CC3CCC(C3)C2)=C(OCCC)C=C1)C(O)=O,540.6924,ug/mL,10.7329502651531,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2CC3CCC(C3)C2)cc1
ug/mL,1.76450960660788e-05,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562524,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)N2C3CC4CC(C3)CC2C4)=C(OCCC)C=C1)C(O)=O,566.7297,ug/mL,10.7533759728464,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(N2C3CC4CC(C3)CC2C4)cc1
ug/mL,1.7675914233636e-06,"Bioorg. Med. Chem. Lett., 2014, 24 (16), 4001-4005",122562525,[H][C@@](CC1=CC=CC=C1)(CC1=CC(CNC(=O)C2=CC=C(C=C2)C23CC4CC(CC(C4)C2)C3)=C(OCCC)C=C1)C(O)=O,565.7416,ug/mL,11.7526181143709,CCCOc1ccc(C[C@@H](Cc2ccccc2)C(=O)O)cc1CNC(=O)c1ccc(C23CC4CC(CC(C4)C2)C3)cc1
ug/mL,2.71774199670531e-05,"J. Med. Chem., 2014, 57 (16), 7016-7030",122578342,CC(=O)N1CCC(CC1)NC(=O)NC1=CC=C(C=C1)C(F)(F)F,329.3175,ug/mL,10.5657917745077,CC(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1
ug/mL,2.0147146926147e-05,"J. Med. Chem., 2014, 57 (16), 7016-7030",122578345,CC(C)C(=O)N1CCC(CC1)NC(=O)NC1=CC=C(C=C1)C(F)(F)F,357.3707,ug/mL,10.6957864463944,CC(C)C(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1
ug/mL,5.54375514274747e-05,"J. Med. Chem., 2014, 57 (16), 7016-7030",122578346,FC(F)(F)C1=CC=C(NC(=O)NC2CCN(CC2)C(=O)C2CC2)C=C1,355.3548,ug/mL,10.2561959599442,O=C(Nc1ccc(C(F)(F)F)cc1)NC1CCN(C(=O)C2CC2)CC1
ug/mL,7.08136542726617e-06,"J. Med. Chem., 2014, 57 (16), 7016-7030",122578347,CCC(C)C(=O)N1CCC(CC1)NC(=O)NC1=CC=C(C=C1)C(F)(F)F,371.3973,ug/mL,11.1498829936729,CCC(C)C(=O)N1CCC(NC(=O)Nc2ccc(C(F)(F)F)cc2)CC1
